"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044786","cell cycle DNA replication","28/6369","46/18860",0.608695652173913,1.80248076621134,3.89107255160873,0.000150733441647194,0.00208558475921019,0.00151391666283208,"DBF4/RAD51/MCM2/TIPIN/MCM6/CDC45/CDC7/GINS1/MCM4/LIG1/FBXO5/MCM3/GMNN/E2F8/PCNA/DNA2/BRCA2/DONSON/DBF4B/SENP2/E2F7/CDT1/TK1/FEN1/CDK1/ATAD5/BLM/DACH1",28
"GO:0051963","regulation of synapse assembly","85/6369","181/18860",0.469613259668508,1.3906274261812,3.77069633642179,0.000152075284579284,0.00209956661956192,0.00152406603282071,"ARHGAP33/MUSK/RTN4R/CYFIP2/NTN1/MEF2C/CRTAC1/SIX4/OXT/SYNDIG1/SRPX2/NUMBL/ICAM5/CPEB3/NEURL1/DKK1/ABI3/NRXN2/NECTIN1/ASIC1/LIN7A/WNT5A/EIF4G1/MARK1/ADGRB2/GHSR/RAB17/FLRT3/FLRT1/SIX1/LRFN1/DOCK4/LRRC4B/MAP1B/EPHB2/LRP4/ADGRB3/EPHA7/DOCK10/TLR2/PRICKLE1/NTRK3/ST8SIA2/CBLN2/IGSF11/TPBG/SIGMAR1/NTRK2/DLG5/WNT3A/WNT7A/EPHB1/ELMO1/CHRNB2/LRRTM1/LRFN5/LRTM2/CASKIN1/RAC3/NLGN1/CLSTN1/SRGAP2C/LRRC15/NEGR1/LRRN3/LRFN4/LINGO2/LRRN1/BDNF/SLITRK1/SLITRK4/NRXN1/AMIGO1/ADGRB1/EPHB3/SLITRK6/ROBO2/THBS2/CARMIL3/IL1RAPL2/IL1RAP/ARHGEF15/LINGO4/VSTM5/S1PR2",85
"GO:1904062","regulation of monoatomic cation transmembrane transport","127/6369","288/18860",0.440972222222222,1.3058150590534,3.73441109090873,0.000155667646930901,0.00214449104043722,0.00155667646930901,"CX3CL1/CD4/FYN/ATP1A2/FHL1/KCNG1/BAK1/NEDD4L/KCNQ1/KCNH2/KCNAB2/ABCC9/GAL/ATP1B3/DLG1/ACTN2/EDN1/ADCYAP1R1/KCNN2/OPRK1/REM1/P2RX7/FXYD3/JPH4/CAPN3/KCNK16/CBARP/MMP9/NTSR1/CEMIP/KCNN4/GRIN2D/ATP4A/PIK3CG/CAV1/TSPAN13/PPIF/P2RX1/CACNG1/PDE4D/FGF12/CASQ2/HPCA/AHNAK/WNK4/F2RL3/KCNC1/ATP1B2/DPP6/EPO/CACNG6/HRC/APLNR/SLC31A2/FXYD6/TRPC3/METTL21C/XCL1/OSR1/STAC/ANK2/LCN2/TMC2/JPH2/FXYD4/ATPSCKMT/CACNA1C/AKAP6/EDNRA/UTRN/CACNA2D1/JPH3/UBASH3B/CLIC2/CACNA1D/G6PD/LRRC38/LRRC52/CTSS/GPER1/TMC1/WNK2/CACNB2/KCNC2/IL13/CXCL10/KCNAB1/SLN/PLA2G1B/KCNG3/PRKCE/P2RY6/HAP1/DPP10/GRIN1/ANO6/CALML3/AKAP5/F2/KCNE1/AMIGO1/KCNIP1/CAV3/SLC8A1/GRIN2A/SCN5A/PRKD1/PDE4B/DRD1/STAC3/KCNIP4/TRDN/SESTD1/NPSR1/P2RX2/WNK3/KEL/WWP2/PLN/KCNRG/RYR2/MIR210/LIME1/TMSB4X/GSTM2/VAMP2/FXYD1",127
"GO:0030239","myofibril assembly","41/6369","75/18860",0.546666666666667,1.61879939289266,3.83416908777361,0.000156481164350351,0.00215102199238215,0.00156141725815968,"CFLAR/MYOM2/ACTN2/NEBL/EDN1/MYBPC2/CAPN3/SIX4/MYL9/MYOM1/TNNT1/TNNT2/LDB3/FLNC/TNNT3/MYH10/MYH11/FHOD3/TMOD1/MYLK3/MYOM3/ANKRD1/PGM5/CSRP1/LMOD3/LMOD1/CFL2/SYNPO2L/AKAP13/KRT19/MYOZ2/CSRP2/MYOZ1/CAV3/NKX2-5/NEB/PRKD1/MYBPC1/MYH6/NRAP/KLHL41",41
"GO:0034109","homotypic cell-cell adhesion","53/6369","103/18860",0.514563106796116,1.52373374064606,3.80578129384474,0.000156825218427845,0.00215108530124947,0.00156146321378374,"DSG2/PKP2/TSPAN32/PRKCQ/GP6/DSP/CTSG/TUBB1/MYL9/GATA1/CEACAM5/PIK3CG/HSPB1/SLC6A4/ALOX12/SH2B3/PLEK/TNFSF11/XG/F2RL3/EMILIN2/IL6ST/DSC2/SERPINE2/IL6/STXBP1/TLN1/MMRN1/ADAMTS18/MEGF10/FERMT3/SLC7A11/UBASH3B/WNT3A/MEGF11/CSRP1/IL6R/PLPP3/PRKCD/METAP1/ILK/P2RY12/FGG/FGA/FGB/JUP/RAP2B/ZNF703/PRKG1/PDIA2/PEAR1/ADGRG1/HBB",53
"GO:0051180","vitamin transport","33/6369","57/18860",0.578947368421053,1.71438960094537,3.85705053859862,0.000158129822041035,0.00216429521009512,0.00157105222762152,"NPC1L1/SLC2A3/AFM/LRP2/SLC52A3/ABCC1/CUBN/FOLR1/FOLR3/SLC22A2/ABCC5/SLC2A1/APOA1/ABCG2/RTBDN/SLC52A1/TCN1/SLC19A3/TTPA/STRA6/SLC5A6/RBP4/SLC2A5/SLC22A14/GC/SLC2A2/FOLR2/AMN/SLC23A1/SLC19A1/SLC35F3/SLC52A2/SLC44A4",33
"GO:0050807","regulation of synapse organization","140/6369","322/18860",0.434782608695652,1.28748626157953,3.71543735237167,0.000163078383315586,0.00222721490316998,0.00161672535183556,"SEMA3F/ARHGAP33/ARHGAP44/CDKL5/FYN/MUSK/RTN4R/NEDD4L/CYFIP2/CAMK2B/NTN1/NGEF/MEF2C/IGSF9/NRCAM/CRTAC1/TREM2/SIX4/OXT/SYNDIG1/SRPX2/ZDHHC15/NUMBL/ICAM5/CPEB3/NEURL1/DKK1/ABI3/NRXN2/IL10RA/NECTIN1/ASIC1/LIN7A/PRMT8/NEDD9/WNT5A/EIF4G1/MARK1/CDC20/PLPPR4/ADGRB2/GHSR/RAB17/FLRT3/FLRT1/SIX1/LRFN1/DOCK4/KLK8/KIF1A/LILRB2/C1QL1/LRRC4B/MAP1B/EPHB2/LRP4/ADGRB3/EPHA7/DOCK10/PCDH8/TLR2/ITPKA/PRICKLE1/PPFIA2/FGF7/NTRK3/ST8SIA2/CBLN2/RHOB/IGSF11/TPBG/SIGMAR1/NTRK2/DRD2/CDH8/GPM6A/SLC7A11/GPR158/DLG5/PTPRO/SPARCL1/WNT3A/WNT7A/EPHB1/ELMO1/LRFN2/LRP8/CACNA2D3/CHRNB2/VANGL2/LRRTM1/CAMKV/YWHAZ/LRFN5/C1QL3/LRTM2/TUBA1A/CASKIN1/RAC3/NLGN1/ZNF804A/CDH2/NEUROD2/CLSTN1/SRGAP2C/LRRC15/NEGR1/LRRN3/DAB1/LRFN4/LINGO2/LRRN1/BDNF/CDK5R1/SLITRK1/SLITRK4/NRXN1/AMIGO1/ADGRB1/EPHB3/GRID1/SLITRK6/ROBO2/THBS2/CARMIL3/SLC18A3/CLN3/LRRK2/RELN/IL1RAPL2/IL1RAP/TUBB/ARC/ARHGEF15/LINGO4/VSTM5/PDXP/SHANK3/S1PR2/NEFL",140
"GO:0036159","inner dynein arm assembly","14/6369","18/18860",0.777777777777778,2.30316986793671,3.94975477633574,0.000168636578890494,0.00229324034426838,0.00166465292467012,"ZMYND10/DNAAF6/TEKT2/DNAH1/DNAH7/DNAAF11/CCDC40/DNAAF1/DNAH3/DNAI3/CFAP100/DNAH2/CFAP73/DNAAF4",14
"GO:0090660","cerebrospinal fluid circulation","14/6369","18/18860",0.777777777777778,2.30316986793671,3.94975477633574,0.000168636578890494,0.00229324034426838,0.00166465292467012,"DNAH9/NHERF1/JHY/DAW1/DNAAF11/CFAP221/DNAAF3/AQP4/CFAP54/CFAP43/ODAD3/ODAD4/GMNC/CFAP45",14
"GO:1901890","positive regulation of cell junction assembly","60/6369","120/18860",0.5,1.48060920081645,3.77132761326182,0.00016994505227991,0.00230608521691175,0.00167397696035885,"MYOC/FERMT2/COL16A1/TBX5/NRP1/OXT/SYNDIG1/SRPX2/SFRP1/CAV1/IL17A/HRG/RNF7/EPB41L5/TEK/ADGRB2/SDC4/FLRT3/FLRT1/KDR/LRRC4B/EPHB2/DSG3/ADGRB3/ACVRL1/NTRK3/ST8SIA2/CBLN2/NPHP1/TPBG/NTRK2/DLG5/WNT7A/EPHB1/WNT4/LRRTM1/CLDN1/LRTM2/NLGN1/HOPX/CLSTN1/LRRC15/LRRN3/CNTNAP2/LINGO2/LRRN1/BDNF/SLITRK1/SLITRK4/NRXN1/AMIGO1/ADGRB1/EPHB3/CLDN5/SLITRK6/THBS2/IL1RAP/LINGO4/VSTM5/GDF2",60
"GO:0050729","positive regulation of inflammatory response","84/6369","179/18860",0.46927374301676,1.38962204322438,3.73995455735482,0.000170811206657858,0.00231288593288643,0.00167891356971399,"CX3CL1/BTK/HYAL2/NLRC4/TREM2/LGALS2/NFKBIA/ABCC1/MEFV/CCN4/NKG7/CARD8/PIK3CG/CCL24/MAP3K8/CCL7/IL2/MDK/CD81/IL23A/TRPV4/WNT5A/IL1RL1/GBP3/TNFSF4/MMP8/TNFSF18/TNFSF11/CCR2/IL1B/C3/FFAR2/STAT5A/LBP/LDLR/IL6ST/ETS1/IL6/TLR4/IL33/TLR2/CASP5/IL21/NLRP12/S100A8/NFKBIZ/AGTR1/TTBK1/FCGR1A/NEK7/GNA14/FCER1G/CAMK2N1/NLRP3/S100A9/AIM2/CCR1/NPY5R/TLR3/FABP4/ADORA2B/PTGER4/IL16/LPL/NUPR1/GPR4/NLRP10/TAFA3/FFAR3/PDE2A/LILRA5/PLA2G2A/ZP3/LRRK2/TLR7/CD47/C2CD4A/MIR126/CASP12/HLA-E/C2CD4B/GPSM3/CCL15/CCL3",84
"GO:0010543","regulation of platelet activation","32/6369","55/18860",0.581818181818182,1.7228907064046,3.83366065598715,0.000174386573180134,0.0023482952754248,0.00170461705333029,"PRKCQ/GP6/PDGFB/CTSG/ALOX12/SH2B3/HRG/PLEK/EMILIN2/IL6ST/TEC/SERPINE2/IL6/TLR4/MMRN1/ADAMTS18/UBASH3B/GNAQ/FCER1G/IL6R/PRKCD/NOS3/SVEP1/GP9/SELP/THBD/GP5/F2/GP1BA/PRKG1/PEAR1/ADGRG1",32
"GO:0032330","regulation of chondrocyte differentiation","32/6369","55/18860",0.581818181818182,1.7228907064046,3.83366065598715,0.000174386573180134,0.0023482952754248,0.00170461705333029,"HOXA11/SNAI2/PTHLH/SMAD7/CCN4/TRPS1/NKX3-2/ZBTB16/MDK/SOX6/EFEMP1/NR5A2/CCN2/RUNX2/SOX9/GDF5/LOXL2/PRKG2/ACVRL1/ADAMTS12/BMP6/FGF18/PKDCC/IHH/GREM1/AXIN2/SHOX2/SIX2/RARG/RFLNA/ZNF664-RFLNA/RFLNB",32
"GO:0051321","meiotic cell cycle","131/6369","299/18860",0.438127090301003,1.29739000205321,3.70132843126576,0.000174537963504037,0.0023482952754248,0.00170461705333029,"NCAPD2/NSUN2/RAD51/NDC1/ASPM/RPS6KA2/TRIP13/MOV10L1/SMC1B/EDN1/DUSP13B/NDC80/RAD54L/AURKA/DAZL/DMC1/RBBP8/CCNE1/RAD51AP1/FBXO5/SLC26A8/TTK/SMC4/WNT5A/MSH6/CDC20/NEK2/DUSP1/MSX2/TEX11/MASTL/TEX14/NCAPH/MND1/KIF18A/TAF1L/ZWINT/CKS2/PIWIL1/PKMYT1/LIF/SGO1/TUBG1/PSMC3IP/TOP2A/BRME1/FIGNL1/TESMIN/CCNA1/TEX15/ESPL1/BRIP1/SMC2/DMRT1/KNL1/BRDT/BRCA2/P3H4/DMRTC2/DNMT3L/MAEL/NUF2/HORMAD1/FANCD2/STRA8/INCENP/NCAPD3/EDNRA/RBM46/BOLL/DDX4/ASZ1/SKA1/EME1/FBXO43/SHCBP1L/CCNB2/CDC25C/ANKLE1/RSPH1/HSF2BP/KASH5/SYCE2/MEIOB/WNT4/NPPC/SGO2/SPDYA/CDC25A/PRDM9/PTTG1/DCAF13/SHOC1/SKA3/RPL10L/PLK1/CENPX/SYCE1/OVOL1/IHO1/TOP6BL/TDRD12/EXO1/CCNE2/HSF5/MCMDC2/RMI1/EXD1/C14orf39/REDIC1/MEIOC/TEX19/REC114/PIWIL3/FAM9C/FANCA/PRR19/H2AX/SYCP2/ANAPC7/XRCC2/PIWIL2/RAD54B/SYCP1/MSH5/PTTG3P/SYCE3/MEIOSIN/RAD21L1/TUBB8/MEI4",131
"GO:0007498","mesoderm development","69/6369","142/18860",0.485915492957746,1.43890189938501,3.74867907104333,0.00017598268707622,0.00236271671186866,0.00171508550964113,"HOXA11/BTK/EYA2/TIE1/TP63/PAX2/ITGA8/PALB2/WNT11/DLL3/PUS7/BMP7/HCK/BMX/FOXF1/AMH/GPI/MEST/LHX2/FGF8/DKK1/WNT3/WNT5A/EPB41L5/TLX2/NR4A3/SNAI1/TCF15/SMO/ITGB4/KDM6B/TBX3/KLF4/LEF1/SECTM1/OSR1/SFRP2/TBX6/HMGA2/MSGN1/POU4F1/WNT3A/ZIC3/FOXH1/TAL1/ITGA2/CITED2/TBXT/TBX20/MESP1/TSPY2/ZFPM2/SIX2/OVOL1/HES7/TBX1/GDF3/MIXL1/IKZF1/MESP2/TXNRD1/BMPR2/TRIM15/APELA/TSPY1/TSPY3/TSPY8/LHX1/MIR145",69
"GO:0031644","regulation of nervous system process","62/6369","125/18860",0.496,1.46876432720992,3.75473302835249,0.000178437252310059,0.00238556301242372,0.00173166953718623,"MAPK8IP2/TNFRSF1B/PRKCZ/MGLL/CST7/ABCB1/SOX10/SLC8A3/NTSR1/TRPA1/GRIN2D/MAG/STX1A/NMU/FIG4/QKI/FGF12/TNR/CHRNB4/SLC8A2/CHRNA2/GHSR/EGR2/MYRF/WASF3/SPX/MTNR1B/ITGAX/EIF4A3/TMEM108/TNFRSF21/HTR2C/TENM4/ATPSCKMT/GRM1/JAM2/WNT7A/GRIA1/TAFA4/ITGA2/GRIK2/FABP5/NOS3/TMEM100/NETO1/ADRB2/NLGN1/TPPP/CHRNA7/RIMS2/GRIN1/NRXN1/GRIN2A/NCMAP/LRRK2/RELN/UNC13B/PIRT/SHANK3/ZNF488/S1PR2/CCL3",62
"GO:1904064","positive regulation of cation transmembrane transport","62/6369","125/18860",0.496,1.46876432720992,3.75473302835249,0.000178437252310059,0.00238556301242372,0.00173166953718623,"CX3CL1/CD4/FHL1/BAK1/KCNQ1/KCNH2/GAL/ATP1B3/ACTN2/EDN1/ADCYAP1R1/OPRK1/P2RX7/FXYD3/CAPN3/NTSR1/CEMIP/KCNN4/CAV1/P2RX1/F2RL3/KCNC1/ATP1B2/APLNR/FXYD6/TRPC3/XCL1/STAC/ANK2/LCN2/JPH2/FXYD4/ATPSCKMT/AKAP6/EDNRA/G6PD/LRRC38/LRRC52/CTSS/GPER1/WNK2/CACNB2/KCNC2/IL13/CXCL10/PLA2G1B/P2RY6/HAP1/GRIN1/ANO6/AKAP5/F2/KCNE1/AMIGO1/DRD1/STAC3/NPSR1/P2RX2/WNK3/MIR210/TMSB4X/FXYD1",62
"GO:0030099","myeloid cell differentiation","200/6369","481/18860",0.415800415800416,1.23127584267481,3.66891982838203,0.000179326553927492,0.00239240499418636,0.00173663610119256,"CFLAR/SLC4A1/CD4/TYROBP/CD74/HMGB3/ARID4A/GAB2/KCNQ1/SPI1/CLDN18/ADGRF5/TGFBR3/PLA2G10/FSTL3/TFRC/HOXA9/MEF2C/HBQ1/PIR/IL5RA/TF/IL11/TREM2/EFNA2/DHRS2/NFKBIA/MMP9/TUBB1/RASSF2/JAG1/GATA1/SFRP1/CCN4/LILRB1/SLC1A5/CDK6/ITGB8/HOXA5/LIPA/CSF3/CDK5RAP3/ZBTB16/CD81/IL23A/SH2B3/NEDD9/IL17A/QKI/IL5/NR3C1/FOXP1/IL1RL1/ID2/EPAS1/MFAP2/MYB/CSF3R/NKX2-3/HOXB8/TNFSF11/IAPP/PRXL2A/NCKAP1L/PDE1B/BATF3/INHA/NDP/BMP2/THRA/STAT5A/KLF2/ZFP36/LIF/CDKN1C/EPO/ZBTB46/RARA/PPARG/TSPAN2/CD101/ETS1/TLR4/IL33/TLR2/LEF1/IRF8/PRDM16/DYRK3/PARP1/TCTA/TM4SF19/NCAPG2/OCSTAMP/POU4F2/FLI1/TMEM178A/POU4F1/CEBPG/UBASH3B/KLF10/CD109/H4C8/ALAS2/FCER1G/C1QC/G6PD/GAB3/ZNF385A/RACGAP1/TAL1/TRIM58/FLVCR1/IL20/TGFBR2/IFI16/PF4/SNRK/CCR1/HMGB2/F2RL1/TLR3/CSF2/CITED2/SFXN1/IL31RA/DCSTAMP/CLEC1B/IL25/B2M/NEMP1/EPB42/FADD/INPP5D/GPR183/GP9/AHSP/KLF13/FAXDC2/FOS/FSHR/OSCAR/JUNB/RASGRP4/RARG/TRIB1/NRROS/JUN/GP5/ERFE/GATA2/MTURN/ADIPOQ/FES/CSF1R/PRKX/CSF1/GP1BA/IKZF1/EVI2B/CDIN1/PDE2A/MITF/HBA2/HLA-DRB1/PRTN3/FAM3C/H4C3/H4C11/H4C16/MB/HSPA1B/MPIG6B/LILRB3/TRIM10/ARID3C/HBA1/HBM/MIR222/MIR221/IGHE/UBD/HBD/EIF6/HBB/PRKDC/HOXB7/RHEX/SPIB/H4C15/H4C14/H4C12/H4C13/H4C9/MIR145/H4C5/H4C4/CCL3/H4C1/H4C2",200
"GO:0030048","actin filament-based movement","71/6369","147/18860",0.482993197278912,1.43024834364583,3.73940510134616,0.00018032457562489,0.00240066562129186,0.00174263245351784,"WAS/ATP1A2/DSG2/NEDD4L/KCNQ1/KCNH2/PKP2/LIMCH1/ABCC9/DLG1/KCNN2/EPDR1/MYH7/DSP/CAV1/QKI/PDE4D/NUP155/FGF12/TNNC1/EPB41L5/TNNT2/CASQ2/KCNJ5/KCNJ8/MYH2/VIL1/MYO1B/MYO5C/TNNI3/KCNA5/MYH10/DSC2/MYO1G/SCN2A/SCN7A/GATA4/HCN4/FRMD6/ADCY10/SCN1A/ANK2/SCN2B/CACNA1C/GPD1L/CACNA2D1/CACNA1D/RNF207/CACNB2/MYO1A/SCN9A/ZEB2/MYO7B/SGCD/JUP/SCN4B/KCNE1/CAV3/SCN5A/PDE4B/ATP2A1/MYL6B/SCN8A/MYH6/PARVA/MYO1C/PLN/RYR2/EMP2/GJA5/MYO19",71
"GO:0051306","mitotic sister chromatid separation","36/6369","64/18860",0.5625,1.66568535091851,3.80910214878179,0.000180879286929147,0.00240300218295599,0.00174432855319513,"SPDL1/TRIP13/NDC80/BIRC5/FBXO5/TTK/MAD2L2/CDC20/CENPF/DUSP1/TEX14/ZWINT/XRCC3/DLGAP5/CCNB1/CDCA8/ESPL1/USP44/KNL1/NUF2/INCENP/SPC25/SKA1/BUB1B/SPC24/MAD2L1/SKA3/PLK1/BUB1/ZWILCH/UBE2C/HASPIN/GEN1/AURKB/KNTC1/ANAPC7",36
"GO:0031076","embryonic camera-type eye development","25/6369","40/18860",0.625,1.85076150102057,3.84613359609665,0.000186872304924454,0.00247742635210515,0.00179835272521441,"WNT16/PAX6/FGF10/PAX2/BMP7/PPP1R13L/WNT5A/RDH10/TBX2/TWIST1/ALDH1A2/RARA/NES/TFAP2A/STRA6/SIX3/ZEB1/FZD5/IHH/PITX2/CITED2/RARG/SOX11/TH/IFT140",25
"GO:0060538","skeletal muscle organ development","91/6369","197/18860",0.461928934010152,1.36787245963754,3.70626110214636,0.000188646312202941,0.0024957237587266,0.0018116347309677,"CFLAR/PAX7/MYOM2/BARX2/ELN/GPC1/PITX1/ABCC9/MEF2C/CACNA1S/COL19A1/TLL2/SIX4/MYOM1/KLF5/CAV2/CAV1/MEOX2/NEURL1/PPIF/HSD17B1/HLF/PHOX2B/MYF6/FXR1/SMYD1/TCF21/EGR1/MYOG/TWIST1/EGR2/NLN/NR4A1/SIX1/SMO/HOXD9/HOXD10/MYOD1/POPDC3/CHRND/HLX/UQCC2/STRA6/METTL21C/MYOCD/DMRTA2/MYH15/MEGF10/ANKRD1/VAX1/DISP1/WNT3A/EPHB1/RCAN1/BTG2/MYL3/NPHS1/ATF3/LMOD3/HEYL/PITX2/CITED2/CFL2/B4GALNT2/IGF2/ANKRD33/SHOX2/VAMP5/WNT10B/VGLL2/FOS/NEGR1/MYOZ2/DES/NUPR1/BASP1/SOX11/MYOZ1/MSC/FOXL2/TBX1/SRPK3/MAFF/STAC3/P2RX2/RYR1/MYL6B/ERO1A/KEL/FER1L6/KLHL41",91
"GO:0002444","myeloid leukocyte mediated immunity","59/6369","118/18860",0.5,1.48060920081645,3.73956828678905,0.000191720527035045,0.0025295325445142,0.00183617637758645,"FGR/BTK/TYROBP/GAB2/SPI1/LAT2/UNC13D/CTSG/CHGA/GATA1/FOXF1/PIK3CG/PTGDS/DAO/POMC/NR4A3/CCR2/TREM1/CXCL6/C3/PRAM1/IL6/STXBP1/ANXA3/FCGR2A/CPLX2/FCGR1A/NCF1/FCER1G/ACE/ITGB2/IL6R/FCGR3B/DNASE1L3/F2RL1/SLC18A2/PTGDR/CX3CR1/SCNN1B/IL13/ITGAM/ADORA2B/PLA2G1B/AZU1/GATA2/FCER1A/F2/FES/FCAR/GPR15LG/ELANE/FCGR3A/HLA-E/CD177/IGHE/IGHG1/VAMP2/RAB44/CCL3",59
"GO:0071622","regulation of granulocyte chemotaxis","31/6369","53/18860",0.584905660377358,1.73203340472868,3.81070581429478,0.000192000182091105,0.0025295325445142,0.00183617637758645,"CD74/DAPK2/EDN1/RARRES2/C1QBP/CCL2/BST1/MDK/IL23A/TRPV4/RIPOR2/PERP/TNFSF18/NCKAP1L/LBP/MPP1/C5AR2/CCL21/THBS1/XCL1/S100A7/SLIT2/JAM3/C3AR1/CMKLR1/CSF1R/CSF1/S100A14/CXCL17/C5AR1/DPP4",31
"GO:0045653","negative regulation of megakaryocyte differentiation","15/6369","20/18860",0.75,2.22091380122468,3.9008199239128,0.000196028436973081,0.00257724523879339,0.00187081080928666,"MYB/H4C8/PF4/H4C3/H4C11/H4C16/H4C15/H4C14/H4C12/H4C13/H4C9/H4C5/H4C4/H4C1/H4C2",15
"GO:0010092","specification of animal organ identity","24/6369","38/18860",0.631578947368421,1.87024320103131,3.83438664391397,0.000198678815185823,0.00259977558361861,0.00188716548597848,"HOXA11/ISL1/FGF10/PAX2/MEF2C/LRP2/WNT11/WNT2/FGF8/DKK1/WNT5A/HOXC11/BMP2/SIX1/GATA5/TBR1/FGF2/FOXH1/SPRY1/MESP1/GDNF/AXIN2/AR/ROBO2",24
"GO:0048730","epidermis morphogenesis","24/6369","38/18860",0.631578947368421,1.87024320103131,3.83438664391397,0.000198678815185823,0.00259977558361861,0.00188716548597848,"DLX3/NGFR/PLA2G10/FGF10/TP63/GLI2/TGFB2/IGFBP5/SNAI1/TGM3/KRT17/SMO/KLK14/FST/DSC1/WNT10A/KLF4/KRT71/FGF7/FLG2/TMEM79/FOXQ1/KRT27/FOXE1",24
"GO:0072163","mesonephric epithelium development","51/6369","99/18860",0.515151515151515,1.52547614629574,3.74316492204883,0.000199383136127292,0.00259977558361861,0.00188716548597848,"HOXA11/DLG1/PAX2/ARG2/WNT11/SIX4/BMP7/SMAD7/SALL1/CALB1/SFRP1/FGF8/SIM1/HES1/WNT6/TCF21/CAT/SDC4/SOX9/BMP2/SIX1/SMO/HOXD11/FOXJ1/RARA/SMAD6/FGF2/GREB1L/OSR1/SLIT2/HS3ST3A1/WNT4/KIF26B/SPRY1/BMPER/RET/ILK/DCHS1/GREM1/GDNF/NPNT/SIX2/BASP1/AGTR2/TACSTD2/ROBO2/LGR4/FOXD1/HOXB7/LHX1/HNF1B",51
"GO:0072164","mesonephric tubule development","51/6369","99/18860",0.515151515151515,1.52547614629574,3.74316492204883,0.000199383136127292,0.00259977558361861,0.00188716548597848,"HOXA11/DLG1/PAX2/ARG2/WNT11/SIX4/BMP7/SMAD7/SALL1/CALB1/SFRP1/FGF8/SIM1/HES1/WNT6/TCF21/CAT/SDC4/SOX9/BMP2/SIX1/SMO/HOXD11/FOXJ1/RARA/SMAD6/FGF2/GREB1L/OSR1/SLIT2/HS3ST3A1/WNT4/KIF26B/SPRY1/BMPER/RET/ILK/DCHS1/GREM1/GDNF/NPNT/SIX2/BASP1/AGTR2/TACSTD2/ROBO2/LGR4/FOXD1/HOXB7/LHX1/HNF1B",51
"GO:0031032","actomyosin structure organization","98/6369","215/18860",0.455813953488372,1.34976466679081,3.68307295545676,0.000201012251073056,0.00261563580092393,0.00189867834689128,"CFLAR/ANLN/WAS/MYOC/MYOM2/ARHGAP6/ELN/ARHGEF5/LIMCH1/PFN2/FERMT2/ACTN2/NEBL/EDN1/RAPGEF3/EPB41L2/EPB41L3/MYBPC2/CAPN3/SORBS1/NRP1/SIX4/MYL9/MYOM1/RGCC/CORO2B/TJP1/SFRP1/TNNT1/PIK3R2/PHACTR1/ECT2/RTKN/EPB41L5/STMN1/APOA1/TNNT2/CCN2/SORBS3/LDB3/SDC4/FLNC/CGNL1/EPB41L4A/CNN1/TNNT3/INPP5K/MYH10/MYH11/MYO18B/FHOD3/FHOD1/TMOD1/FHDC1/ARRB1/GPR65/MYLK3/MYOM3/IQGAP2/EPHA1/ANKRD1/PAK1/PGM5/BAG4/CSRP1/RACGAP1/WNT4/LMOD3/LMOD1/DLC1/CFL2/FRMD7/SYNPO2L/SERPINF2/ZEB2/AKAP13/S1PR1/KRT19/PTGER4/FRMD5/SYNPO/FRMD3/MYOZ2/CSRP2/MYOZ1/CAV3/NKX2-5/NEB/IQGAP3/TACSTD2/PRKD1/MYBPC1/CD47/MYH6/NRAP/ARHGEF15/MIR149/KLHL41",98
"GO:0033273","response to vitamin","48/6369","92/18860",0.521739130434783,1.54498351389543,3.74166267456121,0.000205032830687129,0.00266248575423019,0.00193268651877211,"CD4/CYP24A1/SNAI2/OTC/TNC/F7/ABCB1/CYP26A1/BMP7/SFRP1/GDAP1/LIPA/COL1A1/FOLR1/CYP27B1/STC2/KYNU/SPP1/DNMT3A/LRAT/CAT/ALDH1A2/EPO/SLC34A1/MAP1B/RARA/POSTN/KL/GATA4/ASCL1/PDX1/CYP1A1/NFKBIZ/CBS/LOC102724560/ALPL/ITGA2/FOLR2/MN1/CXCL10/LEP/MTHFR/PENK/FES/GAS6/GPRIN3/SLC22A4/KANK2",48
"GO:0061053","somite development","45/6369","85/18860",0.529411764705882,1.56770385968801,3.74574050616335,0.000207111467054334,0.0026839782550579,0.00194828782914097,"NLE1/PLXNA2/PALB2/WNT11/DLL3/SIX4/FOXF1/SFRP1/COBL/MEOX2/DKK1/KAT2A/MYF6/TBX18/CDX1/WNT5A/EPB41L5/TCF15/SIX1/SMO/PCDH8/LEF1/NKD1/SFRP2/TBX6/MSGN1/WNT3A/WNT4/FRZB/IHH/TBXT/CDX2/MESP1/AXIN2/ZEB2/FOXB1/DMRT2/HES7/GDF3/MESP2/XRCC2/NRARP/RIPPLY2/PRKDC/LHX1",45
